prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,type_of_spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_cfda_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,653491561,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_name,subawardee_executive5_compensation,subawardee_business_types,subaward_cfda_program_number_title_codes
{BC0F4DA6-A856-A637-C25B-0FA3D68A8BA9},,,340055150M00131,"sg",01/06/2016,"10","2015","","","BERGEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",695750,08/22/2014,"ROUTE 17 AIRMOUNT AVENUE to I-287","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,045793460,"DEWBERRY ENGINEERS INC","Dewberry","200 BROADACRES DR STE 410","BLOOMFIELD","NJ",070033154,"08",USA,"","BLOOMFIELD","NJ",070033154,08,USA,621316814,"",45356.6,10/01/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0217509,"RT 17 AIRMOUNT AVE TO I-287","","",10,2015,2016,"",,"",,"",,"",,"DEWBERRY ENGINEERS INC",,"","20.205"
{71B0B1B4-6176-D097-E0DF-E2FFB85DC527},,,340785114L01E11,"sg",01/06/2016,"10","2015","","","ESSEX","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",147654,09/10/2014,"BRIDGE PAINTING CONTRACT 2015-1","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",1721.98,10/16/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205849,"BRIDGE PAINTING 2015-1 PE","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{DA9DFD10-8B64-1E3D-5C90-026D6A33F403},,,340805104M00130,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",6631877,08/18/2014,"PAVEMENT PERSERVATION NORTH 2014-2","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,003400736,"INTERCOUNTY PAVING ASSOCIATES, L.L.C.","","859 WILLOW GROVE ST","HACKETTSTOWN","NJ",078405002,"05",USA,"","HACKETTSTOWN","NJ",078405002,05,USA,003400736,"",3030123.89,10/09/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205795,"PAVE. PRESER. CONTRA. N-2014-2","","",10,2015,2016,"",,"",,"",,"",,"INTERCOUNTY PAVING ASSOCIATES, L.L.C.",,"","20.205"
{84A2BD5E-19DA-C3E2-6629-67B14CDC8B4B},,,340805104M00131,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",44237,08/18/2014,"PAVEMENT PERSERVATION NORTH 2014-2","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,003400736,"INTERCOUNTY PAVING ASSOCIATES, L.L.C.","","859 WILLOW GROVE ST","HACKETTSTOWN","NJ",078405002,"05",USA,"","HACKETTSTOWN","NJ",078405002,05,USA,003400736,"",2993.28,10/09/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205795,"PAVE. PRESER. CONTRA. N-2014-2","","",10,2015,2016,"",,"",,"",,"",,"INTERCOUNTY PAVING ASSOCIATES, L.L.C.",,"","20.205"
{D2D79AB7-45AC-393D-7384-F0DD90C3F3A7},,,340805107L1C011,"sg",01/06/2016,"10","2015","","","MORRIS","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",194315,07/09/2014,"ROUTE 80 RAMP B over ROUTE 46 EB","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,044543783,"URBAN ENGINEERS, INC.","URBAN SYSTEMS","530 WALNUT STREET","PHILADELPHIA","PA",191063619,"01",USA,"","PHILADELPHIA","PA",191063619,01,USA,044543783,"",17527.28,10/05/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1414518,"RT 80 RAMP B OVER RT 46 EB","","",10,2015,2016,"",,"",,"",,"",,"URBAN ENGINEERS, INC.",,"","20.205"
{D4308F35-D263-4D6F-45B8-8C628402A118},,,342873091M00130,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",9663843,08/18/2014,"PAVEMENT PRESERVATION CENTRAL 2014-4","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,106533284,"SCHIFANO CONSTRUCTION CORP","","1 SMALLEY AVE","MIDDLESEX","NJ",088462231,"06",USA,"","MIDDLESEX","NJ",088460001,06,USA,,"",3850220.68,10/13/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205797,"PAVEMENT PRESE.-C-2014-4","","",10,2015,2016,"",,"",,"",,"",,"SCHIFANO CONSTRUCTION CORP",,"","20.205"
{2DCF5548-29CB-F2DE-3FF4-083042616C72},,,342952140L1C011,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",285975,06/26/2014,"I295 RAMPS C&amp;G/D&amp;R CANAL AND SHIP CREEK","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,112610969,"ARORA AND ASSOCIATES, P.C.","","1200 LENOX DR STE 200","LAWRENCEVILLE","NJ",086482306,"12",USA,"","LAWRENCEVILLE","NJ",086480001,12,USA,112610969,"",15028.24,10/13/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1138505,"I-295 RAMPS C&G/D&R CANAL","","",10,2015,2016,"",,"",,"",,"",,"ARORA AND ASSOCIATES, P.C.",,"","20.205"
{F32501DB-444D-07FA-1B46-F1ED4CCF5DCC},,,347091166L1C032,"sg",01/06/2016,"10","2015","","","MIDDLESEX","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",307192,10/15/2013,"Route 35 Cheesequake Creek Bridge Rehabilitation","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",677.94,10/29/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1222508,"ROUTE 35 OVER CHEESEQUAKE CREE","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{AB30CE4D-8CC3-23B2-6497-4E5B46B60199},,,347675123M00131,"sg",01/06/2016,"10","2015","","","HUDSON","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",3075860,09/11/2014,"ROUTE 7 BRIDGE over CONRAIL","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,045793460,"DEWBERRY ENGINEERS INC","Dewberry","200 BROADACRES DR STE 410","BLOOMFIELD","NJ",070033154,"08",USA,"","BLOOMFIELD","NJ",070033154,08,USA,621316814,"",34206.04,10/02/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0910511,"RT 7, BRIDGE OVER CONRAIL","","",10,2015,2016,"",,"",,"",,"",,"DEWBERRY ENGINEERS INC",,"","20.205"
{4D169B29-EF23-5AC3-AFA7-7D466BE7137C},,,348112147M00131,"sg",01/06/2016,"10","2015","","","BERGEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1359518,08/08/2014,"6ROUTE 46 MAIN STREET TO FREDERICK PLACE","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,056668700,"PARSONS BRINCKERHOFF, INC.","P B","ONE PENN PLAZA SUITE 200","NEW YORK","NY",101190002,"08",USA,"","NEW YORK","NY",101190002,08,USA,202983805,"",9360.4,10/13/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0221517,"RT 46 MAIN TO FREDERICK","","",10,2015,2016,"",,"",,"",,"",,"PARSONS BRINCKERHOFF, INC.",,"","20.205"
{3EC7CDAA-D374-B9A7-B9B6-B8263271861D},,,34BIKE149L40E1,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",3282207,01/06/2014,"FY 2014-15 BICYCLE/PEDESTRIAN WORK PROGRAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,056668700,"PARSONS BRINCKERHOFF, INC.","P B","ONE PENN PLAZA SUITE 200","NEW YORK","NY",101190002,"08",USA,"","NEW YORK","NY",101190002,08,USA,202983805,"",38369.95,10/08/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205721,"FY 14 - 15 BIKE/PED PROGRAM","","",10,2015,2016,"",,"",,"",,"",,"PARSONS BRINCKERHOFF, INC.",,"","20.205"
{3EC7CDAA-D374-B9A7-B9B6-B8263271861D},,,34BIKE149L40E1,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",3282207,01/06/2014,"FY 2014-15 BICYCLE/PEDESTRIAN WORK PROGRAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,044543783,"URBAN ENGINEERS, INC.","URBAN SYSTEMS","530 WALNUT STREET","PHILADELPHIA","PA",191063619,"01",USA,"","PHILADELPHIA","PA",191063619,01,USA,044543783,"",40021.92,10/08/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205721,"FY 14 - 15 BIKE/PED PROGRAM","","",10,2015,2016,"",,"",,"",,"",,"URBAN ENGINEERS, INC.",,"","20.205"
{3733C981-6418-D7DA-0105-9984DA304627},,,34C00S559M00111,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1527000,01/02/2014,"STATEWIDE INCIDENT MANAGEMENT PROGRAM FY14","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,069056547,"DELAWARE VALLEY REGIONAL PLANNING COMMISSION","","190 N INDEPENDENCE MALL W","PHILADELPHIA","PA",191062522,"01",USA,"","PHILADELPHIA","PA",191062522,01,USA,069056547,"",5146,10/05/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205730,"INCIDENT MANAGEMENT PROGRAM","","",10,2015,2016,"",,"",,"",,"",,"DELAWARE VALLEY REGIONAL PLANNING COMMISSION",,"","20.205"
{37A08E7A-2266-C28A-5B71-C8F1D711A19B},,,34C00S621M24031,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",2047000,07/17/2014,"MAINTENANCE BRIDGE PAINTING 2014-1","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,016772927,"S&R ENGINEERS PC.","","8 COMMERCE WAY STE 130","TRENTON","NJ",086913373,"04",USA,"","TRENTON","NJ",086913384,04,USA,,"",71012.22,10/06/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205773,"MNT. BRIDGE PTG. CONT. 2014-1","","",10,2015,2016,"chetan shah",200000.00,"manuj ray",200000.00,"Riaz",108160.00,"hussein kazan",102128.00,"S&R ENGINEERS PC.",102128.00,"","20.205"
{B3FC1941-00D1-6B6A-5321-A5BC99C2A73B},,,34C00S626M00131,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",79400,09/16/2014,"SMART MOVES NORTH 2014 PODI","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,780345745,"ORCHARD HOLDINGS LLC","","1913 ATLANTIC AVE STE 193","MANASQUAN","NJ",087361066,"04",USA,"","MANASQUAN","NJ",087360001,04,USA,,"",2367.48,10/15/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205812,"SMART MOVES 2014 - NORTH","","",10,2015,2016,"",,"",,"",,"",,"ORCHARD HOLDINGS LLC",,"","20.205"
{D5BFE792-3277-3364-F752-ECEAB5B0F719},,,34C00S644M00130,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1843636,09/16/2014,"STATEWIDE ENHANCED MILE MARKER PROGRAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",8597.8,10/29/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205827,"STATEWIDE ENHANCED MM PROGRAM","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{C3D05823-7E08-A050-4C36-24A2334A41CA},,,34C00S648MS3032,"sg",01/06/2016,"10","2015","","","ESSEX","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",38000,09/08/2014,"HSP-C00S(648) - CON Grove Road RR Crossing, NJTPA","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",197.14,10/02/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",6113322,"GROVE ROAD RR CROSSIN","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{943A8926-DB0B-55B7-A3C5-94F95836B112},,,34C00S657MS3032,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",651365,08/26/2014,"CENTERLINE RUMBLE STRIP INSTALLATION - NORTH","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",19211.28,10/29/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205845,"CENTERLINE RUMBLE STRIP NORTH","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{D6C818FE-2AA7-4BB4-4819-06E507E20AED},,,34C00S658MS3030,"sg",01/06/2016,"10","2015","","","MORRIS                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1504723,09/10/2014,"CENTERLINE RUMBLE STRIP INSTALLATION - SOUTH","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,033782330,"Asphalt Paving Systems, Inc.","","500 N EGG HARBOR RD","Hammonton","NJ",080373201,"02",USA,"","HAMMONTON","NJ",080373201,02,USA,033782330,"",55053.83,10/28/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205856,"CENTERLINE RUM STRP INSTALL SO","","",10,2015,2016,"",,"",,"",,"",,"Asphalt Paving Systems, Inc.",,"","20.205"
{64D98AD8-4137-F61D-E389-DE2E7E2DFDF1},,,34C00S688L03E32,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",315030,09/15/2014,"DRAINAGE RESTORATION CENTRAL 2014","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",7279.18,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205842,"DRAINAGE RESTORATION 2014 CE","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{71C336DD-0390-2010-8C8D-FCC8EA97C9DF},,,340001278M24032,"sg",01/06/2016,"11","2015","","","CAPE MAY","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",952942,09/15/2014,"ROUTE 9/ROUTE 109 to EGERT ROAD","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",45897.98,11/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0502513,"ROUTE 9, RT 109 TO EGERT RD","","",11,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{8187D77F-780F-DF83-9FF9-4C90723C6455},,,340016166M00132,"sg",01/06/2016,"11","2015","","","CAMDEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",837235,09/11/2014,"ROUTE 30 EVESHAM ROAD","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",38677.11,11/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0403511,"ROUTE 30 AND EVESHAM ROAD","","",11,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{98DBD990-B1BC-64C7-CA80-D5B91CBEED7A},,,340016168M00131,"sg",01/06/2016,"11","2015","","","CAMDEN                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1415382,09/04/2014,"ROUTE 30 BLUE ANCHOR DAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,038753088,"JPC GROUP, INC.","","1309 HARMONY ST","PHILADELPHIA","PA",191463211,"02",USA,"","PHILADELPHIA","PA",191485504,01,USA,038753088,"",14140.49,11/06/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0401514,"ROUTE 30 BLUE ANCHOR DAM","","",11,2015,2016,"",,"",,"",,"",,"JPC GROUP, INC.",,"","20.205"
{E8B7A256-1CD6-9B49-AA6B-5F012BBA214A},,,340016169L05E11,"sg",01/06/2016,"11","2015","","","ATLANTIC","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",183367,08/05/2014,"ROUTE 30 ILLINOIS AVENUE TO GRAMMERCY AVENUE PAVEMENT","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,044543783,"URBAN ENGINEERS, INC.","URBAN SYSTEMS","530 WALNUT STREET","PHILADELPHIA","PA",191063619,"01",USA,"","PHILADELPHIA","PA",191063619,01,USA,044543783,"",20020.85,11/10/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0103509,"RT 30 ILL. AVE TO GRAMMERCY A","","",11,2015,2016,"",,"",,"",,"",,"URBAN ENGINEERS, INC.",,"","20.205"
{8B70DDF9-8FBB-4363-FAEC-26D7A805C7B3},,,340017174LZ2E31,"sg",01/06/2016,"11","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",734940,03/31/2014,"ROUTE 130 ADAPTIVE SIGNAL CONTRACT PODI-REVIEW","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,780345745,"ORCHARD HOLDINGS LLC","","1913 ATLANTIC AVE STE 193","MANASQUAN","NJ",087361066,"04",USA,"","MANASQUAN","NJ",087360001,04,USA,,"",8365.55,11/10/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205660,"US RT 130 ADAPT TRAF SIGNAL #1","","",11,2015,2016,"",,"",,"",,"",,"ORCHARD HOLDINGS LLC",,"","20.205"
{3CDCDAAE-E9F8-F402-84F3-AB5245A1C1F0},,,340018162L05E11,"sg",01/06/2016,"11","2015","","","OCEAN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",234542,05/22/2014,"ROUTE 70 east of NORTH BRANCH ROAD to CR 539","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,074103508,"JACOBS ENGINEERING GROUP INC.","","155 N LAKE AVE","PASADENA","CA",911011848,"29",USA,"","PASADENA","CA",911011848,29,USA,074103508,"",48142.66,11/24/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0311506,"RT 70, EAST OF NORTH BRANCH R","","",11,2015,2016,"",,"",,"",,"",,"JACOBS ENGINEERING GROUP INC.",,"","20.205"
